               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 133,            0.038961,            0.025553,             0.01225,             0.72189,             0.59517,             0.64545,             0.38502,            0.043785,            0.017208,            0.016103,           0.0033321,           0.0033321,           0.0033321
                 134,            0.038822,             0.02506,            0.011894,             0.71693,             0.59746,             0.64553,             0.38542,             0.04378,            0.017206,            0.016106,           0.0032704,           0.0032704,           0.0032704
                 135,            0.038759,            0.025356,            0.011933,             0.73317,             0.58767,             0.64567,             0.38578,            0.043772,            0.017208,            0.016106,           0.0032093,           0.0032093,           0.0032093
                 136,            0.038518,            0.025206,            0.012079,             0.73488,             0.58703,               0.646,             0.38634,            0.043767,             0.01721,              0.0161,           0.0031488,           0.0031488,           0.0031488
                 137,            0.038383,            0.025091,            0.011989,             0.73547,             0.58757,             0.64607,             0.38649,             0.04376,             0.01721,            0.016103,           0.0030888,           0.0030888,           0.0030888
                 138,             0.03828,             0.02487,            0.011576,             0.74826,             0.58041,             0.64595,             0.38653,            0.043755,            0.017213,            0.016111,           0.0030294,           0.0030294,           0.0030294
                 139,             0.03833,            0.025077,            0.011712,             0.72704,             0.59257,             0.64583,             0.38687,            0.043749,            0.017215,            0.016116,           0.0029706,           0.0029706,           0.0029706
                 140,            0.038108,            0.024813,            0.011626,             0.73351,             0.58935,             0.64582,             0.38665,            0.043745,            0.017215,            0.016122,           0.0029125,           0.0029125,           0.0029125
                 141,            0.038195,            0.024997,            0.011638,             0.74115,              0.5846,             0.64571,             0.38708,            0.043743,            0.017218,            0.016123,            0.002855,            0.002855,            0.002855
                 142,            0.038096,            0.025059,            0.011409,             0.73454,             0.58884,             0.64566,             0.38702,            0.043742,            0.017219,            0.016131,           0.0027981,           0.0027981,           0.0027981
                 143,             0.03771,            0.024775,            0.011217,             0.72825,              0.5918,              0.6456,              0.3871,            0.043736,             0.01722,            0.016138,           0.0027419,           0.0027419,           0.0027419
                 144,            0.037631,            0.024673,            0.011334,              0.7338,             0.58815,             0.64573,             0.38739,            0.043732,            0.017223,            0.016145,           0.0026864,           0.0026864,           0.0026864
                 145,             0.03774,            0.024602,            0.011345,             0.73095,             0.59071,             0.64611,             0.38781,            0.043727,            0.017225,            0.016154,           0.0026316,           0.0026316,           0.0026316
                 146,            0.037749,            0.024942,            0.011185,             0.73082,             0.59103,             0.64633,             0.38808,            0.043722,            0.017227,            0.016155,           0.0025775,           0.0025775,           0.0025775
                 147,            0.037631,            0.024745,            0.011057,             0.74091,              0.5851,             0.64623,              0.3881,            0.043718,             0.01723,             0.01616,           0.0025241,           0.0025241,           0.0025241
                 148,            0.037428,            0.024752,            0.010929,             0.74332,             0.58433,              0.6467,             0.38847,            0.043713,             0.01723,            0.016165,           0.0024714,           0.0024714,           0.0024714
                 149,            0.037295,            0.024466,            0.011137,             0.74002,             0.58676,             0.64642,             0.38847,            0.043706,            0.017231,            0.016171,           0.0024195,           0.0024195,           0.0024195
                 150,             0.03732,            0.024652,            0.010876,             0.73949,             0.58718,             0.64688,              0.3886,            0.043701,            0.017232,            0.016179,           0.0023684,           0.0023684,           0.0023684
